value,hour,day,month,year
217.0,13,5,7,2015
407.0,14,5,7,2015
281.0,15,5,7,2015
357.0,16,5,7,2015
205.0,17,5,7,2015
226.0,18,5,7,2015
182.0,19,5,7,2015
224.0,20,5,7,2015
1076.0,21,5,7,2015
1056.0,22,5,7,2015
1292.0,23,5,7,2015
2577.0,0,6,7,2015
2072.0,1,6,7,2015
238.0,2,6,7,2015
191.0,3,6,7,2015
188.0,4,6,7,2015
173.0,5,6,7,2015
193.0,6,6,7,2015
158.0,7,6,7,2015
196.0,8,6,7,2015
499.0,9,6,7,2015
369.0,10,6,7,2015
189.0,11,6,7,2015
668.0,12,6,7,2015
458.0,13,6,7,2015
262.0,14,6,7,2015
330.0,15,6,7,2015
353.0,16,6,7,2015
389.0,17,6,7,2015
241.0,18,6,7,2015
196.0,19,6,7,2015
158.0,20,6,7,2015
196.0,21,6,7,2015
152.0,22,6,7,2015
1113.0,23,6,7,2015
1940.0,0,7,7,2015
227.0,1,7,7,2015
158.0,2,7,7,2015
190.0,3,7,7,2015
168.0,4,7,7,2015
181.0,5,7,7,2015
181.0,6,7,7,2015
151.0,7,7,7,2015
187.0,8,7,7,2015
155.0,9,7,7,2015
172.0,10,7,7,2015
172.0,11,7,7,2015
153.0,12,7,7,2015
204.0,13,7,7,2015
220.0,14,7,7,2015
335.0,15,7,7,2015
260.0,16,7,7,2015
291.0,17,7,7,2015
700.0,18,7,7,2015
886.0,19,7,7,2015
2469.0,20,7,7,2015
1442.0,21,7,7,2015
528.0,22,7,7,2015
475.0,21,6,7,2014
269.0,22,6,7,2014
1400.0,23,6,7,2014
2486.0,0,7,7,2014
2483.0,1,7,7,2014
2009.0,2,7,7,2014
168.0,3,7,7,2014
165.0,4,7,7,2014
172.0,5,7,7,2014
177.0,6,7,7,2014
483.0,7,7,7,2014
637.0,8,7,7,2014
227.0,9,7,7,2014
250.0,10,7,7,2014
840.0,11,7,7,2014
622.0,12,7,7,2014
1027.0,13,7,7,2014
909.0,14,7,7,2014
324.0,15,7,7,2014
196.0,16,7,7,2014
177.0,17,7,7,2014
172.0,18,7,7,2014
229.0,19,7,7,2014
221.0,20,7,7,2014
202.0,21,7,7,2014
210.0,22,7,7,2014
1218.0,23,7,7,2014
2343.0,0,1,7,2014
2363.0,1,1,7,2014
2391.0,2,1,7,2014
618.0,3,1,7,2014
167.0,4,1,7,2014
180.0,5,1,7,2014
173.0,6,1,7,2014
162.0,7,1,7,2014
165.0,8,1,7,2014
281.0,9,1,7,2014
228.0,10,1,7,2014
298.0,11,1,7,2014
183.0,12,1,7,2014
178.0,13,1,7,2014
173.0,14,1,7,2014
161.0,15,1,7,2014
289.0,16,1,7,2014
1369.0,17,1,7,2014
920.0,18,1,7,2014
496.0,19,1,7,2014
1550.0,20,1,7,2014
426.0,21,1,7,2014
271.0,22,1,7,2014
1208.0,23,1,7,2014
2525.0,0,2,7,2014
673.0,1,2,7,2014
182.0,2,2,7,2014
172.0,3,2,7,2014
163.0,4,2,7,2014
166.0,5,2,7,2014
177.0,6,2,7,2014
446.0,7,2,7,2014
200.0,8,2,7,2014
176.0,9,2,7,2014
171.0,10,2,7,2014
159.0,11,2,7,2014
159.0,12,2,7,2014
160.0,13,2,7,2014
171.0,14,2,7,2014
167.0,15,2,7,2014
163.0,16,2,7,2014
161.0,17,2,7,2014
220.0,18,2,7,2014
167.0,19,2,7,2014
247.0,20,2,7,2014
183.0,21,2,7,2014
1729.0,22,2,7,2014
1523.0,23,2,7,2014
2604.0,0,3,7,2014
2470.0,1,3,7,2014
1406.0,2,3,7,2014
193.0,3,3,7,2014
193.0,4,3,7,2014
186.0,5,3,7,2014
888.0,6,3,7,2014
1445.0,7,3,7,2014
223.0,8,3,7,2014
232.0,9,3,7,2014
239.0,10,3,7,2014
225.0,11,3,7,2014
256.0,12,3,7,2014
360.0,13,3,7,2014
294.0,14,3,7,2014
315.0,15,3,7,2014
272.0,16,3,7,2014
236.0,17,3,7,2014
242.0,18,3,7,2014
226.0,19,3,7,2014
503.0,20,3,7,2014
706.0,21,3,7,2014
228.0,22,3,7,2014
2215.0,23,3,7,2014
3261.0,0,4,7,2014
1828.0,1,4,7,2014
190.0,2,4,7,2014
176.0,3,4,7,2014
183.0,4,4,7,2014
169.0,5,4,7,2014
172.0,6,4,7,2014
399.0,7,4,7,2014
628.0,8,4,7,2014
383.0,9,4,7,2014
246.0,10,4,7,2014
221.0,11,4,7,2014
211.0,12,4,7,2014
220.0,13,4,7,2014
385.0,14,4,7,2014
228.0,15,4,7,2014
179.0,16,4,7,2014
190.0,17,4,7,2014
242.0,18,4,7,2014
211.0,19,4,7,2014
208.0,20,4,7,2014
796.0,21,4,7,2014
245.0,22,4,7,2014
1179.0,23,4,7,2014
2382.0,0,5,7,2014
1668.0,1,5,7,2014
451.0,2,5,7,2014
1076.0,3,5,7,2014
181.0,4,5,7,2014
183.0,5,5,7,2014
177.0,6,5,7,2014
282.0,7,5,7,2014
281.0,8,5,7,2014
404.0,9,5,7,2014
1434.0,10,5,7,2014
346.0,11,5,7,2014
166.0,12,5,7,2014
500.0,13,5,7,2014
450.0,14,5,7,2014
293.0,15,5,7,2014
366.0,16,5,7,2014
265.0,17,5,7,2014
354.0,18,5,7,2014
488.0,19,5,7,2014
225.0,20,5,7,2014
705.0,21,5,7,2014
271.0,22,5,7,2014
1234.0,23,5,7,2014
2395.0,0,6,7,2014
1603.0,1,6,7,2014
189.0,2,6,7,2014
189.0,3,6,7,2014
202.0,4,6,7,2014
200.0,5,6,7,2014
197.0,6,6,7,2014
189.0,7,6,7,2014
892.0,8,6,7,2014
954.0,9,6,7,2014
756.0,10,6,7,2014
487.0,11,6,7,2014
188.0,12,6,7,2014
193.0,13,6,7,2014
184.0,14,6,7,2014
185.0,15,6,7,2014
194.0,16,6,7,2014
188.0,17,6,7,2014
184.0,18,6,7,2014
195.0,19,6,7,2014
807.0,20,6,7,2014
1190.0,21,6,7,2014
305.0,22,6,7,2014
1279.0,23,6,7,2014
1378.0,0,7,7,2014
185.0,1,7,7,2014
176.0,2,7,7,2014
1035.0,3,7,7,2014
171.0,4,7,7,2014
167.0,5,7,7,2014
176.0,6,7,7,2014
173.0,7,7,7,2014
170.0,8,7,7,2014
304.0,9,7,7,2014
307.0,10,7,7,2014
262.0,11,7,7,2014
173.0,12,7,7,2014
515.0,13,7,7,2014
209.0,14,7,7,2014
747.0,15,7,7,2014
440.0,16,7,7,2014
224.0,17,7,7,2014
239.0,18,7,7,2014
277.0,19,7,7,2014
198.0,20,7,7,2014
280.0,21,7,7,2014
285.0,22,7,7,2014
1323.0,23,7,7,2014
2399.0,0,1,7,2014
1965.0,1,1,7,2014
183.0,2,1,7,2014
979.0,3,1,7,2014
805.0,4,1,7,2014
180.0,5,1,7,2014
181.0,6,1,7,2014
433.0,7,1,7,2014
528.0,8,1,7,2014
338.0,9,1,7,2014
284.0,10,1,7,2014
277.0,11,1,7,2014
282.0,12,1,7,2014
286.0,13,1,7,2014
280.0,14,1,7,2014
286.0,15,1,7,2014
280.0,16,1,7,2014
214.0,17,1,7,2014
251.0,18,1,7,2014
231.0,19,1,7,2014
797.0,20,1,7,2014
796.0,21,1,7,2014
261.0,22,1,7,2014
1693.0,23,1,7,2014
2549.0,0,2,7,2014
2359.0,1,2,7,2014
942.0,2,2,7,2014
192.0,3,2,7,2014
186.0,4,2,7,2014
193.0,5,2,7,2014
192.0,6,2,7,2014
276.0,7,2,7,2014
605.0,8,2,7,2014
197.0,9,2,7,2014
274.0,10,2,7,2014
286.0,11,2,7,2014
321.0,12,2,7,2014
319.0,13,2,7,2014
209.0,14,2,7,2014
190.0,15,2,7,2014
280.0,16,2,7,2014
275.0,17,2,7,2014
279.0,18,2,7,2014
251.0,19,2,7,2014
670.0,20,2,7,2014
262.0,21,2,7,2014
301.0,22,2,7,2014
1379.0,23,2,7,2014
2335.0,0,3,7,2014
1184.0,1,3,7,2014
779.0,2,3,7,2014
226.0,3,3,7,2014
220.0,4,3,7,2014
221.0,5,3,7,2014
218.0,6,3,7,2014
1031.0,7,3,7,2014
279.0,8,3,7,2014
224.0,9,3,7,2014
279.0,10,3,7,2014
282.0,11,3,7,2014
366.0,12,3,7,2014
244.0,13,3,7,2014
208.0,14,3,7,2014
230.0,15,3,7,2014
293.0,16,3,7,2014
290.0,17,3,7,2014
289.0,18,3,7,2014
238.0,19,3,7,2014
695.0,20,3,7,2014
1112.0,21,3,7,2014
269.0,22,3,7,2014
1356.0,23,3,7,2014
2435.0,0,4,7,2014
1372.0,1,4,7,2014
833.0,2,4,7,2014
688.0,3,4,7,2014
213.0,4,4,7,2014
206.0,5,4,7,2014
207.0,6,4,7,2014
351.0,7,4,7,2014
490.0,8,4,7,2014
400.0,9,4,7,2014
287.0,10,4,7,2014
279.0,11,4,7,2014
294.0,12,4,7,2014
283.0,13,4,7,2014
259.0,14,4,7,2014
271.0,15,4,7,2014
304.0,16,4,7,2014
318.0,17,4,7,2014
406.0,18,4,7,2014
323.0,19,4,7,2014
627.0,20,4,7,2014
322.0,21,4,7,2014
289.0,22,4,7,2014
1401.0,23,4,7,2014
2481.0,0,5,7,2014
1658.0,1,5,7,2014
301.0,2,5,7,2014
1503.0,3,5,7,2014
232.0,4,5,7,2014
279.0,5,5,7,2014
266.0,6,5,7,2014
251.0,7,5,7,2014
332.0,8,5,7,2014
866.0,9,5,7,2014
510.0,10,5,7,2014
278.0,11,5,7,2014
597.0,12,5,7,2014
207.0,13,5,7,2014
214.0,14,5,7,2014
365.0,15,5,7,2014
216.0,16,5,7,2014
253.0,17,5,7,2014
243.0,18,5,7,2014
272.0,19,5,7,2014
1301.0,20,5,7,2014
229.0,21,5,7,2014
239.0,22,5,7,2014
1051.0,23,5,7,2014
2338.0,0,6,7,2014
1791.0,1,6,7,2014
174.0,2,6,7,2014
168.0,3,6,7,2014
166.0,4,6,7,2014
161.0,5,6,7,2014
167.0,6,6,7,2014
175.0,7,6,7,2014
231.0,8,6,7,2014
388.0,9,6,7,2014
363.0,10,6,7,2014
1150.0,11,6,7,2014
177.0,12,6,7,2014
172.0,13,6,7,2014
170.0,14,6,7,2014
168.0,15,6,7,2014
158.0,16,6,7,2014
176.0,17,6,7,2014
178.0,18,6,7,2014
175.0,19,6,7,2014
162.0,20,6,7,2014
160.0,21,6,7,2014
251.0,22,6,7,2014
1344.0,23,6,7,2014
2363.0,0,7,7,2014
1034.0,1,7,7,2014
615.0,2,7,7,2014
565.0,3,7,7,2014
165.0,4,7,7,2014
165.0,5,7,7,2014
169.0,6,7,7,2014
172.0,7,7,7,2014
180.0,8,7,7,2014
316.0,9,7,7,2014
225.0,10,7,7,2014
393.0,11,7,7,2014
509.0,12,7,7,2014
183.0,13,7,7,2014
183.0,14,7,7,2014
179.0,15,7,7,2014
181.0,16,7,7,2014
181.0,17,7,7,2014
177.0,18,7,7,2014
253.0,19,7,7,2014
238.0,20,7,7,2014
443.0,21,7,7,2014
270.0,22,7,7,2014
1174.0,23,7,7,2014
2345.0,0,1,7,2014
2334.0,1,1,7,2014
1085.0,2,1,7,2014
169.0,3,1,7,2014
171.0,4,1,7,2014
165.0,5,1,7,2014
175.0,6,1,7,2014
212.0,7,1,7,2014
335.0,8,1,7,2014
277.0,9,1,7,2014
203.0,10,1,7,2014
210.0,11,1,7,2014
209.0,12,1,7,2014
213.0,13,1,7,2014
301.0,14,1,7,2014
232.0,15,1,7,2014
284.0,16,1,7,2014
224.0,17,1,7,2014
226.0,18,1,7,2014
178.0,19,1,7,2014
1079.0,20,1,7,2014
509.0,21,1,7,2014
247.0,22,1,7,2014
1314.0,23,1,7,2014
1075.0,0,2,7,2014
1322.0,1,2,7,2014
771.0,2,2,7,2014
183.0,3,2,7,2014
166.0,4,2,7,2014
164.0,5,2,7,2014
168.0,6,2,7,2014
227.0,7,2,7,2014
243.0,8,2,7,2014
253.0,9,2,7,2014
199.0,10,2,7,2014
181.0,11,2,7,2014
210.0,12,2,7,2014
715.0,13,2,7,2014
287.0,14,2,7,2014
239.0,15,2,7,2014
210.0,16,2,7,2014
206.0,17,2,7,2014
225.0,18,2,7,2014
208.0,19,2,7,2014
499.0,20,2,7,2014
234.0,21,2,7,2014
350.0,22,2,7,2014
1387.0,23,2,7,2014
2353.0,0,3,7,2014
1600.0,1,3,7,2014
195.0,2,3,7,2014
182.0,3,3,7,2014
180.0,4,3,7,2014
171.0,5,3,7,2014
178.0,6,3,7,2014
400.0,7,3,7,2014
330.0,8,3,7,2014
187.0,9,3,7,2014
182.0,10,3,7,2014
198.0,11,3,7,2014
244.0,12,3,7,2014
236.0,13,3,7,2014
178.0,14,3,7,2014
213.0,15,3,7,2014
224.0,16,3,7,2014
213.0,17,3,7,2014
223.0,18,3,7,2014
175.0,19,3,7,2014
301.0,20,3,7,2014
253.0,21,3,7,2014
271.0,22,3,7,2014
1213.0,23,3,7,2014
3250.0,0,4,7,2014
2029.0,1,4,7,2014
177.0,2,4,7,2014
175.0,3,4,7,2014
169.0,4,4,7,2014
165.0,5,4,7,2014
168.0,6,4,7,2014
825.0,7,4,7,2014
289.0,8,4,7,2014
169.0,9,4,7,2014
187.0,10,4,7,2014
209.0,11,4,7,2014
200.0,12,4,7,2014
197.0,13,4,7,2014
162.0,14,4,7,2014
157.0,15,4,7,2014
211.0,16,4,7,2014
198.0,17,4,7,2014
167.0,18,4,7,2014
193.0,19,4,7,2014
162.0,20,4,7,2014
165.0,21,4,7,2014
169.0,22,4,7,2014
1236.0,23,4,7,2014
2013.0,0,5,8,2014
189.0,1,5,8,2014
174.0,2,5,8,2014
170.0,3,5,8,2014
170.0,4,5,8,2014
170.0,5,5,8,2014
164.0,6,5,8,2014
170.0,7,5,8,2014
265.0,8,5,8,2014
218.0,9,5,8,2014
202.0,10,5,8,2014
603.0,11,5,8,2014
421.0,12,5,8,2014
188.0,13,5,8,2014
265.0,14,5,8,2014
405.0,15,5,8,2014
304.0,16,5,8,2014
379.0,17,5,8,2014
181.0,18,5,8,2014
363.0,19,5,8,2014
725.0,20,5,8,2014
1112.0,21,5,8,2014
406.0,22,5,8,2014
1370.0,23,5,8,2014
2441.0,0,6,8,2014
3224.0,1,6,8,2014
1343.0,2,6,8,2014
197.0,3,6,8,2014
174.0,4,6,8,2014
167.0,5,6,8,2014
170.0,6,6,8,2014
166.0,7,6,8,2014
192.0,8,6,8,2014
301.0,9,6,8,2014
928.0,10,6,8,2014
338.0,11,6,8,2014
170.0,12,6,8,2014
907.0,13,6,8,2014
980.0,14,6,8,2014
217.0,15,6,8,2014
208.0,16,6,8,2014
737.0,17,6,8,2014
330.0,18,6,8,2014
394.0,19,6,8,2014
635.0,20,6,8,2014
325.0,21,6,8,2014
320.0,22,6,8,2014
1403.0,23,6,8,2014
2418.0,0,7,8,2014
2338.0,1,7,8,2014
710.0,2,7,8,2014
837.0,3,7,8,2014
1036.0,4,7,8,2014
162.0,5,7,8,2014
167.0,6,7,8,2014
167.0,7,7,8,2014
180.0,8,7,8,2014
277.0,9,7,8,2014
599.0,10,7,8,2014
462.0,11,7,8,2014
191.0,12,7,8,2014
165.0,13,7,8,2014
170.0,14,7,8,2014
160.0,15,7,8,2014
162.0,16,7,8,2014
166.0,17,7,8,2014
159.0,18,7,8,2014
210.0,19,7,8,2014
329.0,20,7,8,2014
220.0,21,7,8,2014
323.0,22,7,8,2014
1441.0,23,7,8,2014
2320.0,0,1,8,2014
514.0,1,1,8,2014
167.0,2,1,8,2014
167.0,3,1,8,2014
166.0,4,1,8,2014
162.0,5,1,8,2014
161.0,6,1,8,2014
597.0,7,1,8,2014
200.0,8,1,8,2014
152.0,9,1,8,2014
161.0,10,1,8,2014
169.0,11,1,8,2014
317.0,12,1,8,2014
267.0,13,1,8,2014
170.0,14,1,8,2014
185.0,15,1,8,2014
192.0,16,1,8,2014
197.0,17,1,8,2014
201.0,18,1,8,2014
185.0,19,1,8,2014
165.0,20,1,8,2014
1120.0,21,1,8,2014
256.0,22,1,8,2014
1304.0,23,1,8,2014
2343.0,0,2,8,2014
842.0,1,2,8,2014
1246.0,2,2,8,2014
883.0,3,2,8,2014
166.0,4,2,8,2014
165.0,5,2,8,2014
161.0,6,2,8,2014
1071.0,7,2,8,2014
281.0,8,2,8,2014
168.0,9,2,8,2014
177.0,10,2,8,2014
212.0,11,2,8,2014
204.0,12,2,8,2014
187.0,13,2,8,2014
246.0,14,2,8,2014
157.0,15,2,8,2014
210.0,16,2,8,2014
193.0,17,2,8,2014
196.0,18,2,8,2014
256.0,19,2,8,2014
211.0,20,2,8,2014
1233.0,21,2,8,2014
232.0,22,2,8,2014
1354.0,23,2,8,2014
2360.0,0,3,8,2014
1638.0,1,3,8,2014
169.0,2,3,8,2014
166.0,3,3,8,2014
185.0,4,3,8,2014
215.0,5,3,8,2014
171.0,6,3,8,2014
462.0,7,3,8,2014
456.0,8,3,8,2014
1635.0,9,3,8,2014
167.0,10,3,8,2014
162.0,11,3,8,2014
780.0,12,3,8,2014
237.0,13,3,8,2014
161.0,14,3,8,2014
157.0,15,3,8,2014
158.0,16,3,8,2014
163.0,17,3,8,2014
159.0,18,3,8,2014
171.0,19,3,8,2014
546.0,20,3,8,2014
1450.0,21,3,8,2014
323.0,22,3,8,2014
1331.0,23,3,8,2014
2336.0,0,4,8,2014
1493.0,1,4,8,2014
162.0,2,4,8,2014
160.0,3,4,8,2014
156.0,4,4,8,2014
161.0,5,4,8,2014
160.0,6,4,8,2014
197.0,7,4,8,2014
272.0,8,4,8,2014
300.0,9,4,8,2014
214.0,10,4,8,2014
161.0,11,4,8,2014
189.0,12,4,8,2014
1626.0,13,4,8,2014
454.0,14,4,8,2014
172.0,15,4,8,2014
192.0,16,4,8,2014
239.0,17,4,8,2014
655.0,18,4,8,2014
566.0,19,4,8,2014
1717.0,20,4,8,2014
439.0,21,4,8,2014
255.0,22,4,8,2014
1109.0,23,4,8,2014
2430.0,0,5,8,2014
2405.0,1,5,8,2014
533.0,2,5,8,2014
167.0,3,5,8,2014
161.0,4,5,8,2014
153.0,5,5,8,2014
158.0,6,5,8,2014
159.0,7,5,8,2014
396.0,8,5,8,2014
289.0,9,5,8,2014
874.0,10,5,8,2014
445.0,11,5,8,2014
283.0,12,5,8,2014
886.0,13,5,8,2014
721.0,14,5,8,2014
281.0,15,5,8,2014
278.0,16,5,8,2014
326.0,17,5,8,2014
459.0,18,5,8,2014
163.0,19,5,8,2014
164.0,20,5,8,2014
161.0,21,5,8,2014
158.0,22,5,8,2014
1205.0,23,5,8,2014
2994.0,0,6,8,2014
1461.0,1,6,8,2014
195.0,2,6,8,2014
163.0,3,6,8,2014
160.0,4,6,8,2014
164.0,5,6,8,2014
165.0,6,6,8,2014
165.0,7,6,8,2014
157.0,8,6,8,2014
158.0,9,6,8,2014
156.0,10,6,8,2014
162.0,11,6,8,2014
156.0,12,6,8,2014
155.0,13,6,8,2014
159.0,14,6,8,2014
157.0,15,6,8,2014
164.0,16,6,8,2014
161.0,17,6,8,2014
165.0,18,6,8,2014
163.0,19,6,8,2014
163.0,20,6,8,2014
168.0,21,6,8,2014
157.0,22,6,8,2014
1137.0,23,6,8,2014
571.0,0,7,8,2014
165.0,1,7,8,2014
162.0,2,7,8,2014
164.0,3,7,8,2014
159.0,4,7,8,2014
162.0,5,7,8,2014
158.0,6,7,8,2014
161.0,7,7,8,2014
160.0,8,7,8,2014
165.0,9,7,8,2014
155.0,10,7,8,2014
158.0,11,7,8,2014
157.0,12,7,8,2014
155.0,13,7,8,2014
158.0,14,7,8,2014
158.0,15,7,8,2014
161.0,16,7,8,2014
158.0,17,7,8,2014
170.0,18,7,8,2014
663.0,19,7,8,2014
252.0,20,7,8,2014
176.0,21,7,8,2014
178.0,22,7,8,2014
1229.0,23,7,8,2014
798.0,0,1,8,2014
155.0,1,1,8,2014
171.0,2,1,8,2014
160.0,3,1,8,2014
166.0,4,1,8,2014
159.0,5,1,8,2014
145.0,6,1,8,2014
148.0,7,1,8,2014
156.0,8,1,8,2014
246.0,9,1,8,2014
160.0,10,1,8,2014
156.0,11,1,8,2014
159.0,12,1,8,2014
169.0,13,1,8,2014
143.0,14,1,8,2014
151.0,15,1,8,2014
144.0,16,1,8,2014
145.0,17,1,8,2014
170.0,18,1,8,2014
664.0,19,1,8,2014
786.0,20,1,8,2014
1043.0,21,1,8,2014
214.0,22,1,8,2014
1152.0,23,1,8,2014
2391.0,0,2,8,2014
2023.0,1,2,8,2014
1263.0,2,2,8,2014
581.0,3,2,8,2014
129.0,4,2,8,2014
120.0,5,2,8,2014
123.0,6,2,8,2014
118.0,7,2,8,2014
150.0,8,2,8,2014
769.0,9,2,8,2014
233.0,10,2,8,2014
390.0,11,2,8,2014
109.0,12,2,8,2014
102.0,13,2,8,2014
106.0,14,2,8,2014
113.0,15,2,8,2014
111.0,16,2,8,2014
112.0,17,2,8,2014
104.0,18,2,8,2014
107.0,19,2,8,2014
101.0,20,2,8,2014
102.0,21,2,8,2014
102.0,22,2,8,2014
1196.0,23,2,8,2014
2314.0,0,3,8,2014
1074.0,1,3,8,2014
112.0,2,3,8,2014
110.0,3,3,8,2014
105.0,4,3,8,2014
100.0,5,3,8,2014
106.0,6,3,8,2014
106.0,7,3,8,2014
97.0,8,3,8,2014
105.0,9,3,8,2014
108.0,10,3,8,2014
117.0,11,3,8,2014
122.0,12,3,8,2014
113.0,13,3,8,2014
104.0,14,3,8,2014
102.0,15,3,8,2014
101.0,16,3,8,2014
102.0,17,3,8,2014
104.0,18,3,8,2014
104.0,19,3,8,2014
106.0,20,3,8,2014
107.0,21,3,8,2014
116.0,22,3,8,2014
1360.0,23,3,8,2014
754.0,0,4,8,2014
108.0,1,4,8,2014
109.0,2,4,8,2014
114.0,3,4,8,2014
115.0,4,4,8,2014
107.0,5,4,8,2014
110.0,6,4,8,2014
104.0,7,4,8,2014
103.0,8,4,8,2014
112.0,9,4,8,2014
112.0,10,4,8,2014
113.0,11,4,8,2014
102.0,12,4,8,2014
104.0,13,4,8,2014
113.0,14,4,8,2014
143.0,15,4,8,2014
163.0,16,4,8,2014
111.0,17,4,8,2014
109.0,18,4,8,2014
98.0,19,4,8,2014
106.0,20,4,8,2014
102.0,21,4,8,2014
100.0,22,4,8,2014
1132.0,23,4,8,2014
854.0,0,5,8,2014
119.0,1,5,8,2014
112.0,2,5,8,2014
112.0,3,5,8,2014
109.0,4,5,8,2014
114.0,5,5,8,2014
106.0,6,5,8,2014
105.0,7,5,8,2014
105.0,8,5,8,2014
99.0,9,5,8,2014
114.0,10,5,8,2014
110.0,11,5,8,2014
113.0,12,5,8,2014
110.0,13,5,8,2014
112.0,14,5,8,2014
107.0,15,5,8,2014
106.0,16,5,8,2014
108.0,17,5,8,2014
112.0,18,5,8,2014
106.0,19,5,8,2014
105.0,20,5,8,2014
100.0,21,5,8,2014
110.0,22,5,8,2014
1025.0,23,5,8,2014
974.0,0,6,8,2014
114.0,1,6,8,2014
102.0,2,6,8,2014
110.0,3,6,8,2014
104.0,4,6,8,2014
103.0,5,6,8,2014
103.0,6,6,8,2014
103.0,7,6,8,2014
109.0,8,6,8,2014
113.0,9,6,8,2014
110.0,10,6,8,2014
113.0,11,6,8,2014
111.0,12,6,8,2014
105.0,13,6,8,2014
106.0,14,6,8,2014
108.0,15,6,8,2014
105.0,16,6,8,2014
102.0,17,6,8,2014
104.0,18,6,8,2014
107.0,19,6,8,2014
109.0,20,6,8,2014
112.0,21,6,8,2014
110.0,22,6,8,2014
1198.0,23,6,8,2014
761.0,0,7,8,2014
100.0,1,7,8,2014
98.0,2,7,8,2014
101.0,3,7,8,2014
102.0,4,7,8,2014
108.0,5,7,8,2014
107.0,6,7,8,2014
114.0,7,7,8,2014
106.0,8,7,8,2014
120.0,9,7,8,2014
112.0,10,7,8,2014
98.0,11,7,8,2014
101.0,12,7,8,2014
111.0,13,7,8,2014
101.0,14,7,8,2014
107.0,15,7,8,2014
113.0,16,7,8,2014
108.0,17,7,8,2014
108.0,18,7,8,2014
108.0,19,7,8,2014
104.0,20,7,8,2014
115.0,21,7,8,2014
105.0,22,7,8,2014
1380.0,23,7,8,2014
893.0,0,1,8,2014
105.0,1,1,8,2014
106.0,2,1,8,2014
105.0,3,1,8,2014
113.0,4,1,8,2014
116.0,5,1,8,2014
106.0,6,1,8,2014
119.0,7,1,8,2014
115.0,8,1,8,2014
105.0,9,1,8,2014
106.0,10,1,8,2014
105.0,11,1,8,2014
105.0,12,1,8,2014
100.0,13,1,8,2014
101.0,14,1,8,2014
106.0,15,1,8,2014
102.0,16,1,8,2014
105.0,17,1,8,2014
107.0,18,1,8,2014
107.0,19,1,8,2014
103.0,20,1,8,2014
109.0,21,1,8,2014
106.0,22,1,8,2014
1337.0,23,1,8,2014
890.0,0,2,8,2014
103.0,1,2,8,2014
96.0,2,2,8,2014
103.0,3,2,8,2014
104.0,4,2,8,2014
104.0,5,2,8,2014
107.0,6,2,8,2014
107.0,7,2,8,2014
110.0,8,2,8,2014
112.0,9,2,8,2014
112.0,10,2,8,2014
99.0,11,2,8,2014
101.0,12,2,8,2014
106.0,13,2,8,2014
100.0,14,2,8,2014
107.0,15,2,8,2014
106.0,16,2,8,2014
109.0,17,2,8,2014
101.0,18,2,8,2014
100.0,19,2,8,2014
109.0,20,2,8,2014
107.0,21,2,8,2014
112.0,22,2,8,2014
1253.0,23,2,8,2014
686.0,0,3,8,2014
100.0,1,3,8,2014
108.0,2,3,8,2014
100.0,3,3,8,2014
107.0,4,3,8,2014
99.0,5,3,8,2014
99.0,6,3,8,2014
103.0,7,3,8,2014
111.0,8,3,8,2014
108.0,9,3,8,2014
106.0,10,3,8,2014
111.0,11,3,8,2014
100.0,12,3,8,2014
105.0,13,3,8,2014
102.0,14,3,8,2014
101.0,15,3,8,2014
107.0,16,3,8,2014
107.0,17,3,8,2014
97.0,18,3,8,2014
107.0,19,3,8,2014
99.0,20,3,8,2014
120.0,21,3,8,2014
106.0,22,3,8,2014
1254.0,23,3,8,2014
1009.0,0,4,8,2014
106.0,1,4,8,2014
102.0,2,4,8,2014
111.0,3,4,8,2014
106.0,4,4,8,2014
112.0,5,4,8,2014
100.0,6,4,8,2014
108.0,7,4,8,2014
98.0,8,4,8,2014
104.0,9,4,8,2014
108.0,10,4,8,2014
107.0,11,4,8,2014
98.0,12,4,8,2014
103.0,13,4,8,2014
102.0,14,4,8,2014
112.0,15,4,8,2014
104.0,16,4,8,2014
111.0,17,4,8,2014
99.0,18,4,8,2014
102.0,19,4,8,2014
103.0,20,4,8,2014
91.0,21,4,8,2014
105.0,22,4,8,2014
1142.0,23,4,8,2014
756.0,0,5,8,2014
114.0,1,5,8,2014
109.0,2,5,8,2014
114.0,3,5,8,2014
107.0,4,5,8,2014
104.0,5,5,8,2014
103.0,6,5,8,2014
101.0,7,5,8,2014
98.0,8,5,8,2014
100.0,9,5,8,2014
101.0,10,5,8,2014
101.0,11,5,8,2014
105.0,12,5,8,2014
108.0,13,5,8,2014
105.0,14,5,8,2014
107.0,15,5,8,2014
105.0,16,5,8,2014
108.0,17,5,8,2014
98.0,18,5,8,2014
99.0,19,5,8,2014
111.0,20,5,8,2014
109.0,21,5,8,2014
104.0,22,5,8,2014
1231.0,23,5,8,2014
1065.0,0,6,8,2014
115.0,1,6,8,2014
115.0,2,6,8,2014
119.0,3,6,8,2014
116.0,4,6,8,2014
110.0,5,6,8,2014
116.0,6,6,8,2014
112.0,7,6,8,2014
103.0,8,6,8,2014
107.0,9,6,8,2014
97.0,10,6,8,2014
99.0,11,6,8,2014
100.0,12,6,8,2014
104.0,13,6,8,2014
111.0,14,6,8,2014
113.0,15,6,8,2014
112.0,16,6,8,2014
96.0,17,6,8,2014
101.0,18,6,8,2014
99.0,19,6,8,2014
